Term 1	Term 2	Frequency of Bigram	Frequency of context	Conditional Probability of Bigram
,	osea	1	525	0.0019047619047619048
yo	sueño	1	86	0.011627906976744186
estoy	en	1	21	0.047619047619047616
en	situaciones	1	240	0.004166666666666667
situaciones	mortales	1	2	0.5
mortales	pero	1	1	1.0
me	despierto	1	304	0.003289473684210526
despierto	cuando	1	2	0.5
me	sucede	1	304	0.003289473684210526
sucede	algo	1	2	0.5
cuenta	como	1	10	0.1
como	soñar	1	93	0.010752688172043012
tampoco	recuerdas	1	8	0.125
recuerdas	su	1	1	1.0
su	rostro	1	12	0.08333333333333333
rostro	?	1	5	0.2
día	lo	1	23	0.043478260869565216
lo	vas	1	146	0.00684931506849315
a	reconocer	1	359	0.002785515320334262
reconocer	en	1	1	1.0
vida	real	1	13	0.07692307692307693
real	y	1	5	0.2
y	ahí	1	191	0.005235602094240838
ahí	habrás	1	13	0.07692307692307693
habrás	encontrado	1	1	1.0
encontrado	al	1	1	1.0
al	amor	1	49	0.02040816326530612
amor	de	1	1	1.0
tu	vida	1	77	0.012987012987012988
vida	👍	1	13	0.07692307692307693
Ojalá	yo	1	4	0.25
yo	soñara	1	86	0.011627906976744186
soñara	algo	1	1	1.0
Nomás	sueño	1	2	0.5
sueño	con	1	14	0.07142857142857142
me	muero	1	304	0.003289473684210526
muero	o	1	1	1.0
mi	ex	1	92	0.010869565217391304
ex	bruh	1	1	1.0
$	basiccally	1	3186	0.00031387319522912746
basiccally	the	1	1	1.0
the	same	1	3	0.3333333333333333
same	#	1	4	0.25
no	siempre	1	341	0.002932551319648094
siempre	...	1	19	0.05263157894736842
la	cuarentena	1	284	0.0035211267605633804
cuarentena	#	1	1	1.0
$	Tantos	1	3186	0.00031387319522912746
Tantos	meses	1	1	1.0
meses	sin	1	7	0.14285714285714285
sin	ver	1	14	0.07142857142857142
ver	más	1	38	0.02631578947368421
más	gente	1	72	0.013888888888888888
mi	edad	1	92	0.010869565217391304
edad	#	1	2	0.5
$	Foreshadowing	1	3186	0.00031387319522912746
Foreshadowing	el	1	1	1.0
el	hecho	1	224	0.004464285714285714
que	ibas	1	696	0.0014367816091954023
a	faltar	1	359	0.002785515320334262
faltar	los	1	2	0.5
los	365	1	93	0.010752688172043012
365	días	1	1	1.0
días	siguientes	1	9	0.1111111111111111
siguientes	#	1	2	0.5
Entonces	la	1	3	0.3333333333333333
pandemia	te	1	4	0.25
te	calló	1	158	0.006329113924050633
calló	como	1	3	0.3333333333333333
como	anillo	1	93	0.010752688172043012
anillo	al	1	1	1.0
al	dedo	1	49	0.02040816326530612
dedo	,	1	3	0.3333333333333333
sientes	mal	1	5	0.2
mal	porque	1	18	0.05555555555555555
porque	ya	1	21	0.047619047619047616
lo	ves	1	146	0.00684931506849315
ves	#	1	6	0.16666666666666666
$	Yup	1	3186	0.00031387319522912746
Yup	#	1	1	1.0
Que	mejor	1	49	0.02040816326530612
ví	en	1	6	0.16666666666666666
una	situación	1	84	0.011904761904761904
situación	similar	1	3	0.3333333333333333
similar	en	1	3	0.3333333333333333
en	tercero	1	240	0.004166666666666667
tercero	,	1	2	0.5
como	soy	1	93	0.010752688172043012
soy	tonto	1	19	0.05263157894736842
tonto	pa	1	2	0.5
pa	no	1	1	1.0
salía	de	1	2	0.5
ahí	xd	1	13	0.07692307692307693
Cómo	que	1	19	0.05263157894736842
la	idealicé	1	284	0.0035211267605633804
idealicé	#	1	1	1.0
cool	👍	1	41	0.024390243902439025
$	What	1	3186	0.00031387319522912746
What	u	1	1	1.0
u	doin	1	30	0.03333333333333333
doin	?	1	1	1.0
mandas	mensaje	1	2	0.5
mensaje	cuando	1	3	0.3333333333333333
cuando	termines	1	47	0.02127659574468085
termines	?	1	1	1.0
Solo	no	1	5	0.2
olvides	apagar	1	3	0.3333333333333333
apagar	la	1	1	1.0
la	cámara	1	284	0.0035211267605633804
cámara	0.o	1	2	0.5
Me	cuentas	1	31	0.03225806451612903
cuentas	que	1	7	0.14285714285714285
$	Mala	1	3186	0.00031387319522912746
Mala	suerte	1	1	1.0
$	Acabo	1	3186	0.00031387319522912746
Acabo	de	1	1	1.0
terminar	asesoría	1	4	0.25
asesoría	#	1	1	1.0
Same	energy	1	4	0.25
energy	#	1	1	1.0
se	metió	1	139	0.007194244604316547
metió	una	1	1	1.0
persona	,	1	5	0.2
pero	estuvo	1	126	0.007936507936507936
de	primero	1	499	0.002004008016032064
primero	no	1	5	0.2
a	enamorar	1	359	0.002785515320334262
enamorar	solas	1	1	1.0
solas	😳	1	1	1.0
no	entren	1	341	0.002932551319648094
entren	xd	1	1	1.0
se	enamoran	1	139	0.007194244604316547
enamoran	?	1	1	1.0
$	XDDDD	1	3186	0.00031387319522912746
XDDDD	#	1	1	1.0
$	NOOOOO	1	3186	0.00031387319522912746
NOOOOO	#	1	1	1.0
me	respondan	1	304	0.003289473684210526
respondan	estoy	1	1	1.0
estoy	satisfecho	1	21	0.047619047619047616
satisfecho	#	1	1	1.0
$	escucha	1	3186	0.00031387319522912746
escucha	Where	1	3	0.3333333333333333
Where	I	1	2	0.5
I	End	1	6	0.16666666666666666
End	And	1	1	1.0
And	You	1	2	0.5
You	Begin	1	2	0.5
Begin	#	1	1	1.0
$	real	1	3186	0.00031387319522912746
real	good	1	5	0.2
good	song	1	11	0.09090909090909091
song	#	1	1	1.0
que	escucho	1	696	0.0014367816091954023
escucho	?	1	3	0.3333333333333333
aight	lets	1	3	0.3333333333333333
me	recuerda	1	304	0.003289473684210526
recuerda	mucho	1	2	0.5
a	The	1	359	0.002785515320334262
The	Killers	1	4	0.25
Killers	#	1	1	1.0
yo	ahorita	1	86	0.011627906976744186
ahorita	ando	1	18	0.05555555555555555
ando	en	1	12	0.08333333333333333
mi	etapa	1	92	0.010869565217391304
etapa	de	1	2	0.5
de	swans	1	499	0.002004008016032064
swans	xd	1	1	1.0
está	cool	1	40	0.025
prestan	mucho	1	2	0.5
la	escucha	1	284	0.0035211267605633804
escucha	casual	1	3	0.3333333333333333
pocas	de	1	4	0.25
sus	canciones	1	7	0.14285714285714285
$	duran	1	3186	0.00031387319522912746
duran	menos	1	2	0.5
8	min	1	4	0.25
min	y	1	5	0.2
es	normal	1	166	0.006024096385542169
normal	ver	1	5	0.2
ver	de	1	38	0.02631578947368421
de	15	1	499	0.002004008016032064
15	min	1	3	0.3333333333333333
las	mejores	1	74	0.013513513513513514
mejores	son	1	2	0.5
que	duran	1	696	0.0014367816091954023
duran	más	1	2	0.5
de	20	1	499	0.002004008016032064
20	👉	1	4	0.25
muy	accesibles	1	65	0.015384615384615385
accesibles	#	1	1	1.0
que	agarrarles	1	696	0.0014367816091954023
agarrarles	el	1	1	1.0
el	gusto	1	224	0.004464285714285714
gusto	#	1	1	1.0
en	4	1	240	0.004166666666666667
4	chan	1	10	0.1
chan	hay	1	1	1.0
un	foro	1	108	0.009259259259259259
foro	de	1	1	1.0
$	/mu/	1	3186	0.00031387319522912746
/mu/	#	1	1	1.0
una	serie	1	84	0.011904761904761904
serie	de	1	2	0.5
de	artistas	1	499	0.002004008016032064
artistas	y	1	1	1.0
y	albumes	1	191	0.005235602094240838
albumes	que	1	1	1.0
todos	aclaman	1	13	0.07692307692307693
aclaman	y	1	1	1.0
hay	uno	1	30	0.03333333333333333
de	Swans	1	499	0.002004008016032064
ps	"dije""avr"	1	4	0.25
"dije""avr"	""""	1	1	1.0
$	The	1	3186	0.00031387319522912746
The	Glowing	1	4	0.25
Glowing	man	1	1	1.0
man	y	1	2	0.5
y	Bring	1	191	0.005235602094240838
Bring	the	1	1	1.0
the	Sun	1	3	0.3333333333333333
Sun	suman	1	1	1.0
suman	como	1	1	1.0
hora	entre	1	11	0.09090909090909091
entre	las	1	6	0.16666666666666666
dos	xd	1	26	0.038461538461538464
be	my	1	7	0.14285714285714285
my	guest	1	6	0.16666666666666666
guest	#	1	1	1.0
$	vass	1	3186	0.00031387319522912746
vass	#	1	1	1.0
mi	no	1	92	0.010869565217391304
han	dado	1	5	0.2
dado	fecha	1	3	0.3333333333333333
sabes	el	1	16	0.0625
el	susto	1	224	0.004464285714285714
susto	que	1	1	1.0
que	acabas	1	696	0.0014367816091954023
acabas	de	1	1	1.0
de	provocarme	1	499	0.002004008016032064
provocarme	xd	1	1	1.0
$	probablemente	1	3186	0.00031387319522912746
probablemente	no	1	2	0.5
le	haga	1	32	0.03125
haga	caso	1	2	0.5
caso	a	1	5	0.2
mi	plan	1	92	0.010869565217391304
plan	de	1	3	0.3333333333333333
vida	xd	1	13	0.07692307692307693
nomás	lo	1	4	0.25
lo	haré	1	146	0.00684931506849315
haré	por	1	3	0.3333333333333333
por	tener	1	109	0.009174311926605505
tener	algo	1	5	0.2
entregar	xd	1	3	0.3333333333333333
me	hiciste	1	304	0.003289473684210526
hiciste	recordar	1	6	0.16666666666666666
que	habían	1	696	0.0014367816091954023
habían	dejado	1	2	0.5
dejado	una	1	1	1.0
una	asignación	1	84	0.011904761904761904
asignación	en	1	1	1.0
en	classroom	1	240	0.004166666666666667
classroom	para	1	1	1.0
el	4	1	224	0.004464285714285714
de	enero	1	499	0.002004008016032064
enero	durante	1	2	0.5
durante	vacaciones	1	1	1.0
vacaciones	,	1	14	0.07142857142857142
proyecto	pero	1	3	0.3333333333333333
pero	resulta	1	126	0.007936507936507936
era	una	1	24	0.041666666666666664
una	autobiografía	1	84	0.011904761904761904
autobiografía	y	1	2	0.5
sí	la	1	78	0.01282051282051282
la	había	1	284	0.0035211267605633804
hecho	xd	1	13	0.07692307692307693
nose	xd	1	6	0.16666666666666666
en	orientación	1	240	0.004166666666666667
orientación	,	1	2	0.5
,	ta	1	525	0.0019047619047619048
quieres	verla	1	13	0.07692307692307693
verla	xd	1	4	0.25
,	hice	1	525	0.0019047619047619048
pasa	tu	1	6	0.16666666666666666
tu	correo	1	77	0.012987012987012988
correo	#	1	3	0.3333333333333333
$	kind	1	3186	0.00031387319522912746
kind	of	1	1	1.0
of	an	1	3	0.3333333333333333
an	odd	1	1	1.0
odd	request	1	1	1.0
request	but	1	2	0.5
but	it	1	2	0.5
is	what	1	3	0.3333333333333333
what	it	1	7	0.14285714285714285
is	#	1	3	0.3333333333333333
$	jijole	1	3186	0.00031387319522912746
jijole	no	1	1	1.0
queda	más	1	7	0.14285714285714285
que	decir	1	696	0.0014367816091954023
decir	:	1	11	0.09090909090909091
:	#	1	5	0.2
you've	got	1	2	0.5
$	Jijole	1	3186	0.00031387319522912746
Jijole	en	1	1	1.0
en	Galerías	1	240	0.004166666666666667
Galerías	#	1	1	1.0
Muy	buenas	1	6	0.16666666666666666
buenas	poses	1	8	0.125
poses	#	1	1	1.0
de	admitir	1	499	0.002004008016032064
admitir	#	1	1	1.0
tu	virtud	1	77	0.012987012987012988
virtud	en	1	1	1.0
momento	y	1	7	0.14285714285714285
confianza	en	1	2	0.5
en	ti	1	240	0.004166666666666667
ti	misma	1	14	0.07142857142857142
misma	y	1	3	0.3333333333333333
la	autoestima	1	284	0.0035211267605633804
autoestima	#	1	1	1.0
porque	participaste	1	21	0.047619047619047616
participaste	en	1	1	1.0
un	concurso	1	108	0.009259259259259259
concurso	de	1	1	1.0
de	modelaje	1	499	0.002004008016032064
modelaje	#	1	1	1.0
ahora	porque	1	23	0.043478260869565216
miedo	presumirlo	1	10	0.1
presumirlo	#	1	1	1.0
que	considerada	1	696	0.0014367816091954023
considerada	#	1	1	1.0
si	viste	1	72	0.013888888888888888
viste	mi	1	5	0.2
mi	autobiografía	1	92	0.010869565217391304
autobiografía	?	1	2	0.5
$	check	1	3186	0.00031387319522912746
check	again	1	1	1.0
again	#	1	1	1.0
de	estár	1	499	0.002004008016032064
estár	#	1	1	1.0
$	aver	1	3186	0.00031387319522912746
aver	xd	1	1	1.0
sale	en	1	6	0.16666666666666666
mi	correo	1	92	0.010869565217391304
correo	xd	1	3	0.3333333333333333
raro	xd	1	6	0.16666666666666666
estoy	intentando	1	21	0.047619047619047616
intentando	compartirlo	1	4	0.25
compartirlo	con	1	1	1.0
amigos	y	1	7	0.14285714285714285
y	tampoco	1	191	0.005235602094240838
tampoco	deja	1	8	0.125
deja	#	1	2	0.5
$	revisa	1	3186	0.00031387319522912746
revisa	de	1	1	1.0
nuevo	#	1	5	0.2
smn	ya	1	2	0.5
está	#	1	40	0.025
historia	es	1	2	0.5
el	kinder	1	224	0.004464285714285714
kinder	mis	1	1	1.0
mis	papás	1	28	0.03571428571428571
papás	me	1	4	0.25
me	dijeron	1	304	0.003289473684210526
dijeron	que	1	1	1.0
me	molestaban	1	304	0.003289473684210526
molestaban	me	1	1	1.0
me	defendiera	1	304	0.003289473684210526
defendiera	#	1	1	1.0
semanas	les	1	8	0.125
les	mandan	1	14	0.07142857142857142
mandan	hablar	1	1	1.0
hablar	porque	1	3	0.3333333333333333
porque	mordí	1	21	0.047619047619047616
mordí	a	1	1	1.0
un	niño	1	108	0.009259259259259259
niño	con	1	3	0.3333333333333333
con	autismo	1	81	0.012345679012345678
autismo	porque	1	1	1.0
porque	me	1	21	0.047619047619047616
me	estaba	1	304	0.003289473684210526
estaba	molestando	1	12	0.08333333333333333
molestando	;	1	1	1.0
;	-	1	3	0.3333333333333333
-	;	1	1	1.0
;	#	1	3	0.3333333333333333
Me	echaste	1	31	0.03225806451612903
echaste	la	1	1	1.0
la	sal	1	284	0.0035211267605633804
sal	#	1	1	1.0
Lo	haces	1	8	0.125
haces	el	1	9	0.1111111111111111
viernes	a	1	4	0.25
las	23	1	74	0.013513513513513514
$	To	1	3186	0.00031387319522912746
To	assert	1	3	0.3333333333333333
assert	dominance	1	1	1.0
dominance	#	1	1	1.0
9	lol	1	4	0.25
que	don	1	696	0.0014367816091954023
don	dormir	1	1	1.0
dormir	tarde	1	8	0.125
tarde	y	1	9	0.1111111111111111
y	despertar	1	191	0.005235602094240838
despertar	temprano	1	5	0.2
yo	amanezco	1	86	0.011627906976744186
amanezco	muerto	1	2	0.5
muerto	en	1	1	1.0
en	esos	1	240	0.004166666666666667
esos	casos	1	3	0.3333333333333333
casos	#	1	2	0.5
you've	been	1	2	0.5
been	blessed	1	1	1.0
blessed	#	1	1	1.0
yap	#	1	2	0.5
nice	#	1	4	0.25
yo	arroz	1	86	0.011627906976744186
arroz	lol	1	1	1.0
he	preparado	1	47	0.02127659574468085
preparado	una	1	1	1.0
casi	me	1	12	0.08333333333333333
me	vomito	1	304	0.003289473684210526
vomito	xd	1	1	1.0
$	Why	1	3186	0.00031387319522912746
Why	?	1	1	1.0
Así	cuando	1	10	0.1
yo	hice	1	86	0.011627906976744186
hice	#	1	5	0.2
la	fila	1	284	0.0035211267605633804
fila	inferior	1	1	1.0
inferior	#	1	1	1.0
$	imiright	1	3186	0.00031387319522912746
imiright	?	1	1	1.0
ve	bastante	1	14	0.07142857142857142
bastante	convincente	1	47	0.02127659574468085
convincente	xd	1	1	1.0
$	ez	1	3186	0.00031387319522912746
ez	#	1	1	1.0
Que	vas	1	49	0.02040816326530612
escuchar	?	1	5	0.2
te	recomiendo	1	158	0.006329113924050633
recomiendo	que	1	3	0.3333333333333333
que	empieces	1	696	0.0014367816091954023
empieces	con	1	1	1.0
con	To	1	81	0.012345679012345678
To	be	1	3	0.3333333333333333
be	Kind	1	7	0.14285714285714285
Kind	#	1	1	1.0
Es	su	1	24	0.041666666666666664
álbum	más	1	4	0.25
más	accesible	1	72	0.013888888888888888
accesible	#	1	1	1.0
$	mmmm	1	3186	0.00031387319522912746
mmmm	,	1	1	1.0
no	precisamente	1	341	0.002932551319648094
precisamente	xd	1	3	0.3333333333333333
álbum	dura	1	4	0.25
dura	dos	1	3	0.3333333333333333
quizas	quieras	1	5	0.2
quieras	escuchar	1	2	0.5
escuchar	el	1	5	0.2
el	CD1	1	224	0.004464285714285714
CD1	#	1	1	1.0
refiero	a	1	2	0.5
sus	propuestas	1	7	0.14285714285714285
propuestas	menos	1	1	1.0
menos	extrabagantes	1	26	0.038461538461538464
extrabagantes	(	1	1	1.0
ya	escuchaste	1	126	0.007936507936507936
escuchaste	la	1	1	1.0
hecho	jaja	1	13	0.07692307692307693
$	Screenshot	1	3186	0.00031387319522912746
Screenshot	#	1	1	1.0
que	esa	1	696	0.0014367816091954023
esa	habla	1	8	0.125
habla	de	1	1	1.0
de	toda	1	499	0.002004008016032064
vida	sucediendo	1	13	0.07692307692307693
sucediendo	en	1	1	1.0
instante	#	1	2	0.5
$	Hello	1	3186	0.00031387319522912746
Hello	#	1	1	1.0
tambien	#	1	4	0.25
,	arreglando	1	525	0.0019047619047619048
arreglando	unas	1	2	0.5
unas	cosasa	1	13	0.07692307692307693
cosasa	#	1	1	1.0
nope	:/	1	6	0.16666666666666666
$	utilizas	1	3186	0.00031387319522912746
utilizas	discord	1	1	1.0
discord	?	1	1	1.0
you	got	1	10	0.1
se	puso	1	139	0.007194244604316547
puso	de	1	3	0.3333333333333333
de	moda	1	499	0.002004008016032064
moda	por	1	1	1.0
eso	recientemente	1	54	0.018518518518518517
recientemente	#	1	2	0.5
yo	jugaba	1	86	0.011627906976744186
jugaba	minecraft	1	1	1.0
minecraft	con	1	1	1.0
amigos	por	1	7	0.14285714285714285
por	ahí	1	109	0.009174311926605505
ahí	en	1	13	0.07692307692307693
secundaria	xd	1	5	0.2
me	ponía	1	304	0.003289473684210526
ponía	bien	1	1	1.0
bien	loco	1	62	0.016129032258064516
loco	😔	1	3	0.3333333333333333
✌	🏻	1	2	0.5
$	yesss	1	3186	0.00031387319522912746
yesss	#	1	1	1.0
entre	mis	1	6	0.16666666666666666
mis	frases	1	28	0.03571428571428571
frases	clasicas	1	2	0.5
clasicas	están	1	1	1.0
están	:	1	11	0.09090909090909091
:	""""	1	5	0.2
""""	lo	1	57	0.017543859649122806
dejé	a	1	4	0.25
nada	""""	1	31	0.03225806451612903
""""	ayudenme	1	57	0.017543859649122806
ayudenme	chavos	1	1	1.0
chavos	""""	1	3	0.3333333333333333
""""	ya	1	57	0.017543859649122806
dolió	la	1	2	0.5
la	espalda	1	284	0.0035211267605633804
espalda	de	1	1	1.0
de	estarlos	1	499	0.002004008016032064
estarlos	carreando	1	1	1.0
carreando	""""	1	1	1.0
,	mis	1	525	0.0019047619047619048
amigos	muy	1	7	0.14285714285714285
muy	malos	1	65	0.015384615384615385
malos	jajaja	1	1	1.0
Yo	soy	1	32	0.03125
soy	promedio	1	19	0.05263157894736842
promedio	#	1	3	0.3333333333333333
les	quiere	1	14	0.07142857142857142
gusta	jugar	1	23	0.043478260869565216
jugar	parchis	1	7	0.14285714285714285
parchis	conmigo	1	1	1.0
conmigo	#	1	1	1.0
siempre	traes	1	19	0.05263157894736842
traes	ventaja	1	2	0.5
ventaja	#	1	2	0.5
cuando	salen	1	47	0.02127659574468085
salen	las	1	1	1.0
cosas	bien	1	24	0.041666666666666664
bien	es	1	62	0.016129032258064516
muy	gratificante	1	65	0.015384615384615385
gratificante	#	1	1	1.0
$	wenas	1	3186	0.00031387319522912746
wenas	#	1	1	1.0
encuentra	usted	1	2	0.5
usted	en	1	2	0.5
en	esta	1	240	0.004166666666666667
esta	tarde	1	8	0.125
,	señórita	1	525	0.0019047619047619048
señórita	?	1	1	1.0
me	derretí	1	304	0.003289473684210526
derretí	al	1	1	1.0
al	examen	1	49	0.02040816326530612
de	Integral	1	499	0.002004008016032064
Integral	#	1	1	1.0
faltan	dos	1	3	0.3333333333333333
dos	diapositivas	1	26	0.038461538461538464
diapositivas	para	1	2	0.5
de	orientación	1	499	0.002004008016032064
orientación	#	1	2	0.5
terminar	esta	1	4	0.25
esta	basura	1	8	0.125
basura	llamada	1	1	1.0
llamada	escuela	1	1	1.0
(	por	1	7	0.14285714285714285
por	dos	1	109	0.009174311926605505
semanas	)	1	8	0.125
$	ojalá	1	3186	0.00031387319522912746
ojalá	tengas	1	4	0.25
tengas	razón	1	4	0.25
que	tryhard	1	696	0.0014367816091954023
tryhard	tu	1	2	0.5
tu	maestra	1	77	0.012987012987012988
es	terrible	1	166	0.006024096385542169
terrible	despertarse	1	1	1.0
despertarse	tarde	1	1	1.0
tarde	para	1	9	0.1111111111111111
para	un	1	83	0.012048192771084338
un	exámen	1	108	0.009259259259259259
exámen	#	1	1	1.0
y	peor	1	191	0.005235602094240838
peor	si	1	7	0.14285714285714285
si	piden	1	72	0.013888888888888888
piden	cámara	1	2	0.5
cámara	encendida	1	2	0.5
encendida	#	1	1	1.0
luego	he	1	10	0.1
visto	a	1	10	0.1
a	compañeros	1	359	0.002785515320334262
compañeros	bien	1	4	0.25
bien	hinchados	1	62	0.016129032258064516
hinchados	#	1	1	1.0
Por	fortuna	1	11	0.09090909090909091
qué	soy	1	37	0.02702702702702703
soy	muy	1	19	0.05263157894736842
muy	lacio	1	65	0.015384615384615385
lacio	xd	1	1	1.0
Y	lo	1	26	0.038461538461538464
bastante	delgado	1	47	0.02127659574468085
delgado	#	1	1	1.0
La	desventaja	1	10	0.1
desventaja	es	1	2	0.5
que	amanece	1	696	0.0014367816091954023
amanece	aplastado	1	1	1.0
aplastado	xd	1	1	1.0
sin	volumen	1	14	0.07142857142857142
volumen	#	1	1	1.0
$	Unas	1	3186	0.00031387319522912746
Unas	rastas	1	1	1.0
rastas	😳	1	1	1.0
Cómo	Lewis	1	19	0.05263157894736842
Lewis	#	1	1	1.0
$	agreed	1	3186	0.00031387319522912746
agreed	#	1	1	1.0
quizas	se	1	5	0.2
le	ve	1	32	0.03125
ve	más	1	14	0.07142857142857142
corto	porque	1	3	0.3333333333333333
porque	trae	1	21	0.047619047619047616
trae	las	1	2	0.5
las	trenzas	1	74	0.013513513513513514
trenzas	,	1	1	1.0
$	may	1	3186	0.00031387319522912746
may	#	1	2	0.5
be	#	1	7	0.14285714285714285
Que	peli	1	49	0.02040816326530612
peli	?	1	3	0.3333333333333333
estoy	inicando	1	21	0.047619047619047616
inicando	el	1	1	1.0
el	proceso	1	224	0.004464285714285714
proceso	de	1	1	1.0
de	acostumbrarme	1	499	0.002004008016032064
acostumbrarme	a	1	1	1.0
me	puse	1	304	0.003289473684210526
puse	a	1	3	0.3333333333333333
jugar	xd	1	7	0.14285714285714285
de	Titanic	1	499	0.002004008016032064
Titanic	,	1	1	1.0
la	ubiques	1	284	0.0035211267605633804
ubiques	#	1	2	0.5
un	barco	1	108	0.009259259259259259
barco	que	1	1	1.0
puede	hundir	1	7	0.14285714285714285
hundir	#	1	1	1.0
se	unde	1	139	0.007194244604316547
unde	#	1	1	1.0
$	upsie	1	3186	0.00031387319522912746
upsie	#	1	1	1.0
has	visto	1	10	0.1
visto	whiplash	1	10	0.1
whiplash	?	1	1	1.0
un	baterista	1	108	0.009259259259259259
baterista	de	1	1	1.0
de	jazz	1	499	0.002004008016032064
jazz	#	1	1	1.0
y	su	1	191	0.005235602094240838
su	profesor	1	12	0.08333333333333333
profesor	que	1	1	1.0
que	abusa	1	696	0.0014367816091954023
abusa	psicológica	1	1	1.0
psicológica	y	1	1	1.0
físicamente	de	1	2	0.5
de	él	1	499	0.002004008016032064
él	para	1	1	1.0
para	supuestamente	1	83	0.012048192771084338
supuestamente	llevarlo	1	5	0.2
llevarlo	a	1	1	1.0
su	limite	1	12	0.08333333333333333
limite	#	1	1	1.0
bastante	buena	1	47	0.02127659574468085
$	simón	1	3186	0.00031387319522912746
simón	,	1	1	1.0
daba	clases	1	5	0.2
clases	de	1	9	0.1111111111111111
química	en	1	3	0.3333333333333333
en	segundo	1	240	0.004166666666666667
segundo	#	1	3	0.3333333333333333
Solo	se	1	5	0.2
se	llamaba	1	139	0.007194244604316547
llamaba	margarita	1	2	0.5
margarita	xd	1	1	1.0
estás	bendita	1	34	0.029411764705882353
bendita	#	1	1	1.0
$	básicamente	1	3186	0.00031387319522912746
básicamente	#	1	2	0.5
clase	ella	1	16	0.0625
ella	te	1	6	0.16666666666666666
da	buena	1	26	0.038461538461538464
buena	suerte	1	18	0.05555555555555555
suerte	por	1	11	0.09090909090909091
por	todo	1	109	0.009174311926605505
$	eres	1	3186	0.00031387319522912746
eres	moral	1	8	0.125
moral	y	1	1	1.0
físicamente	superior	1	2	0.5
superior	a	1	1	1.0
a	todos	1	359	0.002785515320334262
que	usamos	1	696	0.0014367816091954023
usamos	sandalias	1	1	1.0
sandalias	#	1	1	1.0
has	trascendido	1	10	0.1
trascendido	al	1	2	0.5
al	ser	1	49	0.02040816326530612
ser	humano	1	24	0.041666666666666664
humano	#	1	1	1.0
Cómo	lograste	1	19	0.05263157894736842
lograste	tan	1	1	1.0
tan	significante	1	15	0.06666666666666667
significante	logro	1	1	1.0
logro	?	1	1	1.0
puso	10	1	3	0.3333333333333333
10	?	1	5	0.2
pues	cuanto	1	33	0.030303030303030304
cuanto	vale	1	8	0.125
vale	el	1	6	0.16666666666666666
el	parcial	1	224	0.004464285714285714
o	la	1	69	0.014492753623188406
la	integradora	1	284	0.0035211267605633804
integradora	?	1	1	1.0
se	pasó	1	139	0.007194244604316547
pasó	tho	1	10	0.1
not	to	1	7	0.14285714285714285
to	worrie	1	8	0.125
worrie	#	1	1	1.0
si	yo	1	72	0.013888888888888888
yo	estuviera	1	86	0.011627906976744186
estuviera	en	1	3	0.3333333333333333
tu	lugar	1	77	0.012987012987012988
lugar	me	1	7	0.14285714285714285
me	sentiría	1	304	0.003289473684210526
sentiría	algo	1	1	1.0
algo	frustrado	1	46	0.021739130434782608
frustrado	xd	1	1	1.0
el	6	1	224	0.004464285714285714
6	,	1	7	0.14285714285714285
sino	porque	1	5	0.2
porque	terminaste	1	21	0.047619047619047616
